Adding: Name Gender Date of birth Telephone Postal code 
Adding: Maliyah Neuman F 26-10-1964 519 641 5712 N2L 9G3 
Adding: Perry Sanxay M 12-8-1985 519 583 5914 N2L 3S2 
Adding: Joey Weinberger M 15-11-1987 519 669 4789 N2L 8W3 
Adding: Nayeli Cabrera F 1-6-1978 519 569 2431 N2L 9I1 
Adding: Mollie Mackenzie F 8-6-1963 519 205 3327 N2L 4B6 
Adding: Aaliyah Schultheiss F 1-3-1966 519 23 897 N2L 7U7 
Adding: Patrick Kappel M 27-1-1973 519 587 2054 N2L 1R4 
Adding: Jagger Neuman M 6-5-1981 519 399 7197 N2L 2P8 
Adding: Destinee Wong F 3-2-1979 519 627 3829 N2L 8W5 
Adding: Melvin Ricard M 7-12-1971 519 771 6964 N2L 4K6 
Adding: Jillian Fleischer F 20-3-1964 519 728 6726 N2L 6E2 
Adding: Jewel Eisenhower F 10-1-1987 519 319 1198 N2L 9A2 
Adding: Nayeli Wheat F 20-6-1980 519 51 1470 N2L 8V5 
Adding: Jimena Robert F 18-7-1981 519 864 3336 N2L 1B8 
Adding: Joelle Ong F 11-2-1971 519 632 3582 N2L 4K6 
Adding: Alivia Cru F 11-6-1977 519 81 5639 N2L 2Q9 
Adding: Jessica Salisbury F 13-5-1970 519 113 7109 N2L 1K4 
Adding: Jaylyn Donskoy F 21-7-1960 519 372 3234 N2L 2V6 
Adding: Maddison Ashford F 14-3-1988 519 354 2660 N2L 8K6 
Adding: Derek Koikov M 5-6-1982 519 80 3210 N2L 8J6 
Adding: Alan Tolstov M 4-4-1967 519 43 3238 N2L 4M5 
Adding: Kenneth Parkins M 5-5-1996 519 907 1444 N2L 0B2 
Adding: Tonia Salser M 14-2-1969 519 912 9330 N2L 6B7 
Adding: Myesha Mccowan M 1-1-1976 519 703 7627 N2L 2B2 
Adding: Karen Cabrera F 3-3-1963 519 746 219 N2L 3U2 
Adding: Minna Stgermain M 13-2-1978 519 998 2529 N2L 9B6 
Adding: Miracle Chandler F 16-10-1983 519 694 7279 N2L 9C4 
Adding: Jefferson Dangerfield M 18-12-1978 519 357 4084 N2L 9I1 
Adding: Jaron Kappel M 13-4-1984 519 785 1056 N2L 3L6 
Adding: Jasper Smith M 25-10-1960 519 64 7266 N2L 3P3 
Adding: Penney Hanson M 27-5-1965 519 686 2001 N2L 2B3 
Adding: Ray Penson M 18-11-1979 519 257 5105 N2L 6B1 
Adding: Esperanza Portalatin M 1-7-1995 519 007 0316 N2L 2B5 
Adding: Jeff Castro M 4-11-1969 519 588 5061 N2L 5U3 
Adding: Micah Giertz M 7-1-1969 519 273 6734 N2L 6Y9 
Adding: Madyson Romano F 14-4-1978 519 854 5068 N2L 8O8 
Adding: Makaila Wein F 11-6-1980 519 199 6767 N2L 6T6 
Adding: Natalie Chapel F 11-9-1980 519 570 7148 N2L 6T6 
Adding: Jordan Theobald F 19-8-1988 519 635 8780 N2L 1T4 
Adding: Jocelyn Dangerfield F 19-10-1974 519 413 5845 N2L 6E8 
Adding: Macie Gardner F 16-4-1969 519 732 7752 N2L 6Y9 
Adding: Jude Zagorinskay M 3-8-1972 519 361 5963 N2L 3M9 
Adding: Friedrich Wan M 12-11-1968 519 134 1823 N2L 2C8 
Adding: Danna Ng F 21-7-1973 519 838 3033 N2L 3C6 
Adding: Johanna Oleshuk F 13-2-1964 519 680 3914 N2L 2W5 
Adding: Shane Rosen M 2-9-1961 519 702 5503 N2L 2E3 
Adding: Dario Ukhtomsky M 14-1-1964 519 237 2505 N2L 4I3 
Adding: Jaylynn Ogonyok F 12-9-1969 519 775 1792 N2L 5U5 
Adding: Margaret Gutierrez F 14-10-1966 519 603 41 N2L 1L5 
Adding: Connor Chazov M 17-9-1966 519 875 8709 N2L 1F4 
Adding: Muhammad Khan M 22-4-1981 519 568 3511 N2L 7T1 
Adding: Jenna Fogleman F 28-2-1962 519 484 4142 N2L 1L9 
Adding: Brittny Simmons M 21-3-1979 519 941 0554 N2L 5B1 
Adding: Jarvis Kim M 16-9-1988 519 224 3188 N2L 8K6 
Adding: Maximus Donskoy M 20-2-1964 519 527 5054 N2L 9G3 
Adding: Deborah Kokorev F 12-10-1976 519 133 1688 N2L 8G4 
Adding: Cruz Ng M 1-9-1982 519 658 4804 N2L 9E5 
Adding: Ebony Giertz F 1-4-1968 519 421 2691 N2L 7U5 
Adding: Lucienne Lukens M 18-4-1990 519 454 1844 N2L 1B0 
Adding: Alden Gibbs M 9-1-1963 519 847 1853 N2L 7W8 
Adding: Beth Bondi M 26-10-1998 519 529 3742 N2L 4B8 
Adding: Justus Kim M 12-11-1964 519 425 2631 N2L 7S9 
Adding: Deanna Gutierrez F 7-10-1978 519 1 6899 N2L 6K8 
Adding: Nathanael Goh M 11-5-1988 519 155 5893 N2L 8O8 
Adding: Noemi Bailey F 11-2-1973 519 658 3100 N2L 5S1 
Adding: Holden Bailey M 16-7-1970 519 268 550 N2L 5B5 
Adding: Jamar Machin M 7-10-1982 519 655 126 N2L 8J6 
Adding: Sherita Joshi M 1-11-1960 519 323 9664 N2L 6B9 
Adding: Mallory Esposito F 22-9-1969 519 469 7111 N2L 9M8 
Adding: Neal Huang M 17-11-1963 519 264 4671 N2L 7W8 
Adding: Makayla Kaufmann F 15-12-1975 519 410 7615 N2L 5U4 
Adding: Miracle Zacharov F 26-6-1987 519 195 6503 N2L 9A2 
Adding: Makenzie Weitzman F 14-5-1985 519 314 9062 N2L 8S8 
Adding: Aileen Cholmondeley F 22-4-1970 519 320 2045 N2L 6I9 
Adding: Margurite Carbaugh M 13-11-1989 519 363 5941 N2L 3B8 
Adding: Julianne Chiu F 19-12-1963 519 48 8675 N2L 3U2 
Adding: Addison Pomeroy M 20-7-1971 519 729 4449 N2L 4K6 
Adding: Josphine Tregre M 24-6-1979 519 721 2439 N2L 2B8 
Adding: Mariano Omelchenko M 10-11-1962 519 842 8357 N2L 8P5 
Adding: Pierre Kam M 11-7-1977 519 86 1074 N2L 3D2 
Adding: Peyton Goung M 3-8-1980 519 552 1795 N2L 6I4 
Adding: Alejandra Weinberger F 18-2-1964 519 848 5801 N2L 2V6 
Adding: Demarcus Chebykima M 22-3-1961 519 678 840 N2L 4W6 
Adding: Mauricio Stanwood M 7-7-1968 519 420 5392 N2L 7U5 
Adding: Damion Reimann M 4-12-1978 519 581 639 N2L 8O8 
Adding: Ainsley Armstrong F 18-1-1975 519 576 85 N2L 4Z4 
Adding: Miranda Zadorozhnyi F 14-1-1985 519 570 238 N2L 9A5 
Adding: Macie Lepechin F 8-1-1963 519 625 4376 N2L 7W8 
Adding: Abigail Goung F 20-4-1987 519 804 8022 N2L 9A2 
Adding: Israel Garza M 6-5-1967 519 762 5172 N2L 4M5 
Adding: Vania Mccracken M 26-5-1969 519 250 8742 N2L 7B1 
Adding: Timothy Cotto M 8-4-1985 519 781 7414 N2L 9A5 
Adding: Alexis Schuster F 8-3-1979 519 529 8219 N2L 8W5 
Adding: Howard Kim M 26-10-1969 519 386 4618 N2L 5U3 
Adding: Jordan  Marino F 5-10-1978 519 355 3428 N2L 8T8 
Adding: Shaunna Vandenbosch M 17-5-1962 519 799 7527 N2L 8B3 
Adding: Madelyn Wischard F 5-3-1961 519 77 7926 N2L 5M1 
Adding: Alissa Sweet F 13-8-1967 519 330 4130 N2L 6L7 
Adding: Myra Knivelyova F 12-8-1982 519 621 1727 N2L 5J7 
Adding: Dana Tomlin F 7-6-1985 519 29 7640 N2L 3S2 
Adding: Jayde Esposito F 6-4-1977 519 337 8135 N2L 1L6 
Adding: Devante Cline M 6-5-1962 519 199 2030 N2L 1L9 
Adding: Justice Swithin M 3-5-1972 519 84 4868 N2L 3S9 
Adding: Clinton Khong M 28-10-1982 519 421 5830 N2L 8J3 
Adding: Josephine Coffman F 14-9-1966 519 553 5584 N2L 1A7 
Adding: Conner Stein M 10-1-1972 519 352 5254 N2L 8F1 
Adding: Miya Raskolnikov F 2-6-1988 519 224 2089 N2L 8K6 
Adding: Sawyer Wimund M 12-4-1982 519 644 1627 N2L 6R1 
Adding: Herman Sisia M 16-4-1966 519 704 7406 N2L 9F2 
Adding: Elnora Soldner M 15-5-1983 519 503 9996 N2L 1B7 
Adding: Kassidy Oleshuk F 12-9-1967 519 161 5766 N2L 3C6 
Adding: Rosina Cooper F 2-12-1978 519 15 8719 N2L 8T8 
Adding: Aleah Wennermark F 7-5-1986 519 162 6871 N2L 5F1 
Adding: Abril Ralph F 11-8-1967 519 810 5308 N2L 6L7 
Adding: Della Twigg M 5-1-1977 519 285 2567 N2L 9B1 
Adding: Darren Knivelyova M 22-8-1972 519 106 8072 N2L 9A5 
Adding: Jazmin Lee F 11-5-1985 519 180 3842 N2L 6Q2 
Adding: Nyah Lim F 6-12-1965 519 710 4851 N2L 2Z5 
Adding: Nichole Jan F 20-2-1984 519 584 4187 N2L 9W5 
Adding: Hudson Swithin M 20-6-1981 519 847 3387 N2L 6B3 
Adding: Jayda Kochetkova F 17-9-1988 519 487 1465 N2L 8L8 
Adding: Johana Chin F 25-1-1974 519 837 5484 N2L 6O4 
Adding: Lucas Cisneros M 18-12-1988 519 751 8197 N2L 8L8 
Adding: Travis Gibbs M 21-9-1982 519 641 1062 N2L 6R1 
Adding: Karly Marino F 9-5-1984 519 647 8819 N2L 2H7 
Adding: Maribel Weinreich F 21-3-1976 519 188 8673 N2L 5O2 
Adding: Madisen Brandt F 19-11-1971 519 838 8129 N2L 4H7 
Adding: Marcos Cheney M 5-8-1984 519 651 1361 N2L 4Q1 
Adding: Alex Oei M 6-12-1969 519 604 7272 N2L 9M8 
Adding: Jaylene Wu F 7-3-1980 519 307 5604 N2L 3T2 
Adding: Courtney Sully F 3-10-1971 519 697 4215 N2L 5G1 
Adding: Alissa Day F 13-1-1980 519 150 4862 N2L 3T2 
Adding: Jaydon Koikov M 17-5-1977 519 245 3158 N2L 4T2 
Adding: Daryl Ricken M 18-1-1975 519 539 1703 N2L 2B8 
Adding: Jovani Woodman M 28-5-1984 519 483 8801 N2L 2H7 
Adding: Alec Carrion M 17-5-1971 519 569 1301 N2L 4K6 
Adding: Mikayla Frobisher F 25-1-1961 519 222 4785 N2L 7L6 
Adding: Kari Ashford F 3-2-1972 519 17 1543 N2L 6G9 
Adding: Noelle Fogleman F 10-2-1988 519 90 253 N2L 7Y9 
Adding: Dangelo Cortes M 28-4-1965 519 226 2906 N2L 2B2 
Adding: Morgan Cherchesov F 26-10-1967 519 145 8686 N2L 4M5 
Adding: Jimmy Reed M 2-10-1980 519 416 5630 N2L 3T2 
Adding: Madalynn Rossi F 23-10-1984 519 193 1062 N2L 5O2 
Adding: Lyric Kaufmann F 25-2-1964 519 568 6079 N2L 7S9 
Adding: Jaylan Klaas M 13-1-1966 519 522 7467 N2L 7F4 
Adding: Madalyn Yule F 21-4-1978 519 669 6161 N2L 1P5 
Adding: Jaydon Cabrera M 15-12-1972 519 327 7270 N2L 6G9 
Adding: Mya Omelchenko F 21-10-1961 519 384 855 N2L 5M1 
Adding: Katelyn Rashchupkina F 9-8-1970 519 485 8288 N2L 2U4 
Adding: Mohamed Giertz M 1-4-1977 519 352 5030 N2L 2Q9 
Adding: Macy Worth F 17-5-1987 519 202 648 N2L 2D4 
Adding: Alec Rowley M 9-12-1974 519 533 2999 N2L 6E8 
Adding: Osbaldo Roland M 10-3-1965 519 481 8788 N2L 2J5 
Adding: Abagail Robert F 26-1-1978 519 254 6301 N2L 8O8 
Adding: Cristopher Knivelyova M 6-5-1968 519 13 5782 N2L 7U5 
Adding: Jalen Weinberger M 28-5-1977 519 315 8036 N2L 6Z8 
Adding: Maxim Schuster M 19-4-1988 519 226 752 N2L 1T4 
Adding: Miranda Campoy F 2-8-1987 519 456 6987 N2L 2D4 
Adding: Jessie Tolstov F 8-11-1968 519 267 5879 N2L 6Z5 
Adding: Nevaeh Hui F 21-6-1978 519 902 4594 N2L 6K8 
Adding: Maci Zhang F 4-10-1978 519 665 3646 N2L 6K8 
Adding: Jamar Coffman M 25-4-1976 519 117 660 N2L 9R3 
Adding: Alessandra Cherchesov F 13-9-1961 519 754 857 N2L 4W6 
Adding: Abagail Neuberger F 17-3-1979 519 355 6038 N2L 5J1 
Adding: Michael Archer M 27-1-1974 519 56 4017 N2L 6E8 
Adding: Cyrus Koikov M 14-1-1974 519 897 3986 N2L 6O4 
Adding: Alessandra Weinreich F 22-4-1982 519 344 3708 N2L 9E5 
Adding: Mallory Nauman F 6-8-1982 519 183 5744 N2L 5J7 
Adding: Jocelyn Spencer F 17-7-1988 519 645 8900 N2L 9R9 
Adding: Jayden Hoover F 10-10-1981 519 544 5907 N2L 6B3 
Adding: Tyra Mantilla M 22-12-1994 519 203 5732 N2L 5B1 
Adding: Malia Cortes F 6-9-1980 519 512 8787 N2L 6I4 
Adding: Dennis Nelson M 6-6-1975 519 95 2044 N2L 8V3 
Adding: Paxton Morley M 11-7-1980 519 6 7625 N2L 6T6 
Adding: Hayden Chien M 11-3-1978 519 186 7973 N2L 6K8 
Adding: Malcolm Day M 2-1-1966 519 763 8135 N2L 7U7 
Adding: Neal Murgatroyd M 5-1-1969 519 888 4195 N2L 9H2 
Adding: Deshaun Worth M 13-11-1978 519 280 2995 N2L 6C4 
Adding: Darin Trotter M 25-11-1977 519 638 5808 N2L 1L6 
Adding: Maci Kappel F 28-1-1980 519 387 3907 N2L 6T6 
Adding: Dayana Jin F 21-4-1984 519 500 4531 N2L 1N8 
Adding: Mason Neuberger M 5-6-1980 519 474 8339 N2L 3F1 
Adding: Deshawn Giordano M 26-12-1985 519 567 6077 N2L 9A5 
Adding: Jaylynn Chien F 11-5-1961 519 690 7958 N2L 4H5 
Adding: Heath Carascon M 6-6-1961 519 291 2041 N2L 5M1 
Adding: David Guzman M 9-6-1979 519 510 3432 N2L 2T9 
Adding: Damaris Huang F 23-1-1981 519 288 5429 N2L 7B3 
Adding: Kaley Dyer F 11-6-1981 519 228 1603 N2L 4R5 
Adding: Alberto Plessis M 1-8-1977 519 417 3844 N2L 6Z8 
Adding: Karissa Fletcher  F 16-9-1967 519 65 7001 N2L 1V6 
Adding: Jadyn Johnson M 28-10-1972 519 308 8008 N2L 3S9 
Adding: Sean Shapiro M 20-7-1969 519 350 6626 N2L 4F1 
Adding: Jude Caufapa M 9-2-1964 519 680 4439 N2L 6E2 
Adding: Craig Oller M 10-9-1960 519 151 5761 N2L 0B8 
Adding: Margarethe Stwalley F 26-4-1965 519 58 2831 N2L 2Z5 
Adding: Houston Naylor M 12-1-1961 519 149 655 N2L 4H5 
Adding: Kaila Guerrero F 1-1-1980 519 822 5990 N2L 9Y3 
Adding: Maggie Zhang F 6-11-1967 519 822 6216 N2L 6P3 
Adding: Oliver Mckoy M 19-12-1999 519 288 9973 N2L 7B1 
Adding: Maddison Heilemann F 13-9-1976 519 829 8912 N2L 5O2 
Adding: Madisyn Heilemann F 22-6-1971 519 574 8254 N2L 5G1 
Adding: Joslyn Bower F 18-6-1976 519 206 6943 N2L 5O2 
Adding: Heath Ralph M 16-9-1973 519 236 635 N2L 1R4 
Adding: Dallin Klein M 15-11-1961 519 198 7960 N2L 4W6 
Adding: Juliana Ng F 13-9-1978 519 287 9076 N2L 1P5 
Adding: Justice Lepushin F 4-4-1976 519 296 6782 N2L 5O2 
Adding: Intisaar Falaki F 19-2-1988 519 777 3668 N2L 8O8 
Adding: Maeve Ng F 9-4-1978 519 848 2704 N2L 6K8 
Adding: Nathaniel Waldgrave M 20-10-1980 519 76 446 N2L 9Y3 
Adding: Nelson Weizenbaum M 4-11-1980 519 348 867 N2L 3F1 
Adding: Mitchel Lam M 5-8-1985 519 2 6068 N2L 1I1 
Adding: Joel Kan M 16-2-1963 519 157 5478 N2L 1A8 
Adding: Dangelo Coffman M 1-7-1960 519 260 4012 N2L 1A6 
Adding: Malachi Kong M 15-8-1977 519 63 6985 N2L 1L6 
Adding: Jaeden Smith M 9-5-1963 519 404 3233 N2L 9Y7 
Adding: Derek Kim M 5-4-1985 519 34 5651 N2L 3S2 
Adding: Jenny Clare F 21-5-1963 519 494 7936 N2L 2L1 
Adding: Timothy Yule M 27-2-1988 519 640 2501 N2L 1T4 
Adding: Aleah Eling F 21-9-1970 519 159 3071 N2L 1K4 
Adding: Markus Walter M 19-6-1985 519 108 1446 N2L 1S6 
Adding: Alena Cooper F 3-7-1962 519 894 7102 N2L 1L9 
Adding: Corey Donskoy M 13-9-1984 519 622 1375 N2L 6Z5 
Adding: Jared Lin M 1-2-1987 519 246 5309 N2L 2D4 
Adding: Jessie Anissina F 18-11-1976 519 336 1876 N2L 9R3 
Adding: Mitchell Theodoric M 8-9-1980 519 231 2219 N2L 3T2 
Adding: Jimena Giordano F 12-10-1963 519 83 1676 N2L 4W3 
Adding: Mariam Ramsden F 6-6-1987 519 641 7098 N2L 1Y8 
Adding: Mason Pomeroy M 28-10-1977 519 249 176 N2L 4T2 
Adding: Jessie Sarisbury F 27-5-1974 519 385 160 N2L 3G1 
Adding: Junior Schuhmacher M 12-8-1983 519 92 6357 N2L 2M1 
Adding: Justyn Cotto M 16-5-1974 519 805 7983 N2L 4N5 
Adding: Maleah Proctor F 3-4-1988 519 629 7368 N2L 9R9 
Adding: Sheryl Vandiver M 14-11-1997 519 639 2104 N2L 5B3 
Adding: Alden Waechter M 10-8-1975 519 223 0733 N2L 7B3 
Adding: Justus Elings M 7-6-1982 519 187 1101 N2L 1T3 
Adding: Jean Trinder M 11-4-1980 519 556 6459 N2L 3T2 
Adding: Hector Kokorev M 7-1-1972 519 529 2056 N2L 8Z1 
Adding: Mari Klein F 13-4-1964 519 701 186 N2L 1N1 
Adding: Maia Reed F 16-6-1978 519 300 5740 N2L 6C4 
Adding: Dania Ooi F 27-8-1973 519 141 3881 N2L 5S2 
Adding: Houston Metzger M 10-3-1965 519 604 9058 N2L 4Z6 
Adding: Clinton Abelev M 26-9-1968 519 587 8075 N2L 6Z5 
Adding: Jorge Wood M 16-4-1967 519 579 6556 N2L 7Q7 
Adding: Edda Koch M 28-3-1967 519 389 7161 N2L 5B3 
Adding: Devon Chao M 2-5-1963 519 474 8235 N2L 5P4 
Adding: Aisha Brown F 7-5-1960 519 766 8378 N2L 2V6 
Adding: Jessie Golden F 20-12-1963 519 787 6405 N2L 9Y7 
Adding: Desmond Weinberger M 7-9-1976 519 656 2635 N2L 6V8 
Adding: Marquise Ashley M 17-8-1961 519 397 924 N2L 4W6 
Adding: Jeanette Rollin F 3-2-1976 519 127 6642 N2L 6V8 
Adding: Payton Poindexter M 28-10-1972 519 283 4176 N2L 9A5 
Adding: Terri Ayala M 6-4-1989 519 898 2687 N2L 5B2 
Adding: Mauricio Rashchupkina M 8-6-1985 519 575 4874 N2L 1I1 
Adding: Alicia Gibbs F 28-12-1973 519 93 7055 N2L 3C6 
Adding: Macie Hoe F 24-3-1966 519 568 6708 N2L 1A7 
Adding: Kailee Chemerkin F 7-3-1975 519 694 8070 N2L 8V3 
Adding: Lydia Zhao F 6-8-1961 519 194 4647 N2L 1G3 
Adding: Abbigail Oleshuk F 18-5-1973 519 297 551 N2L 3C6 
Adding: Maribel Lombardi F 25-3-1965 519 383 1017 N2L 8B7 
Adding: Jenifer Sauage M 24-4-1984 519 419 0198 N2L 8B8 
Adding: Madalynn Hooper F 9-10-1968 519 888 55 N2L 7U5 
Adding: Luciano Ukhtomsky M 22-6-1981 519 48 6191 N2L 7B3 
Adding: Jillian Schultz F 5-12-1974 519 351 7297 N2L 1Q3 
Adding: Trace Hill M 13-4-1964 519 567 2716 N2L 7F6 
Adding: Micheal Clare M 9-11-1961 519 710 585 N2L 5M1 
Adding: Dania Kokorev F 14-8-1964 519 412 7079 N2L 1Q5 
Adding: Judah D'Aubigne M 23-4-1964 519 403 8860 N2L 6E2 
Adding: Alberto Sisia M 14-5-1976 519 33 7038 N2L 4T6 
Adding: Molly Rodham F 9-7-1968 519 114 5221 N2L 1H9 
Adding: Nikki Lin F 8-7-1967 519 801 7394 N2L 5K5 
Adding: Montana Ho F 11-10-1976 519 753 3303 N2L 8G4 
Adding: Thaddeus Campoy M 8-9-1975 519 107 812 N2L 9O4 
Adding: Jeffrey Kuang M 15-2-1974 519 181 1841 N2L 6E8 
Adding: Miles Stapleton M 14-12-1976 519 556 7660 N2L 4T6 
Adding: Abigayle Wein F 12-10-1963 519 902 1244 N2L 2L1 
Adding: Elane Shufelt M 20-6-1975 519 834 0452 N2L 5B9 
Adding: Kasey Hagstedt F 15-8-1984 519 140 5818 N2L 6Z5 
Adding: Jena Wibert F 2-8-1961 519 793 1669 N2L 4W6 
Adding: Mariam Koch F 12-9-1975 519 406 2344 N2L 9O4 
Adding: Makaila Mancini F 25-10-1977 519 293 2075 N2L 1L6 
Adding: Tarra Mcvay M 6-4-1986 519 151 5414 N2L 7B7 
Adding: Joelle Klein F 24-9-1970 519 302 6730 N2L 8Z1 
Adding: Devan Trinder M 12-11-1964 519 468 8020 N2L 1N1 
Adding: Terrence Worth M 14-6-1978 519 406 5644 N2L 7G3 
Adding: Owen Wu M 4-7-1969 519 890 5748 N2L 5U5 
Adding: Adrien Jan M 17-12-1964 519 23 3169 N2L 5T6 
Adding: Juliet Abramova F 18-10-1977 519 878 7356 N2L 4T2 
Adding: Alexandra Chazov F 6-7-1967 519 329 4751 N2L 7Q7 
Adding: Marquise Dabney M 4-6-1980 519 344 6505 N2L 3T2 
Adding: Macie Reimers F 3-11-1978 519 665 4363 N2L 7G3 
Adding: Melia Kohut M 23-4-1966 519 127 4835 N2L 1B7 
Adding: Aliyah Oleksandr F 27-4-1983 519 814 5841 N2L 2M1 
Adding: Jann Freer M 1-7-1981 519 949 1570 N2L 8B5 
Adding: Juan Goh M 5-7-1987 519 772 2878 N2L 1Y8 
Adding: Connor Marino M 8-7-1977 519 284 8857 N2L 6Z8 
Adding: Marcella Guerrero F 13-10-1967 519 408 8099 N2L 5Z3 
Adding: Timothy Farber M 15-9-1964 519 383 3003 N2L 9G3 
Adding: Mina Stanwood F 18-11-1985 519 375 4273 N2L 1S6 
Adding: Myra Bailey F 6-12-1969 519 629 87 N2L 9H2 
Adding: Dominique Lin F 16-7-1972 519 650 9033 N2L 9A5 
Adding: Jordan Ho F 12-4-1964 519 320 8123 N2L 7F6 
Adding: Marshall Meyer M 20-2-1967 519 132 3868 N2L 5Z3 
Adding: Jeffrey Rosen M 10-12-1978 519 7 3077 N2L 1N5 
Adding: Madalyn Elliott F 13-4-1965 519 151 2231 N2L 4Z6 
Adding: Terrence Bruno M 2-5-1975 519 440 2683 N2L 9O4 
Adding: Addison Wu M 6-3-1966 519 478 500 N2L 9F2 
Adding: Cristal Kwang F 26-1-1974 519 622 8613 N2L 7P3 
Adding: Kalyn Scarborough F 20-8-1967 519 532 650 N2L 6P3 
Adding: Jamel Reynard M 27-5-1986 519 876 2215 N2L 5F1 
Adding: Katharina Rodham F 14-7-1960 519 69 3571 N2L 1A6 
Adding: Jakob Wischard M 10-12-1984 519 853 864 N2L 1N8 
Adding: Maxwell Grosha M 15-12-1970 519 320 4680 N2L 2U4 
Adding: Devyn Theobald M 5-1-1976 519 859 3243 N2L 6V8 
Adding: Irving Rowena M 24-4-1969 519 268 742 N2L 5U3 
Adding: Joanna Chaves F 17-9-1969 519 645 6686 N2L 4F1 
Adding: Deangelo Trinder M 15-10-1978 519 601 1872 N2L 3C3 
Adding: Madilyn Turnbull F 25-1-1974 519 717 1889 N2L 6E8 
Adding: Jeremy Day M 2-2-1969 519 613 1197 N2L 9H2 
Adding: Isaiah Giertz M 3-9-1970 519 452 7276 N2L 8Z1 
Adding: Cordell Shoemaker M 10-7-1963 519 717 8046 N2L 1A8 
Adding: Madisen Huber F 22-7-1988 519 342 3504 N2L 8L8 
Adding: Micheal Kam M 8-5-1981 519 463 3701 N2L 4R5 
Adding: Darrin Wassermann M 22-6-1981 519 553 5531 N2L 2P8 
Adding: Jenifer Neuberger F 19-2-1967 519 680 3702 N2L 5Z3 
Adding: Clayton Golden M 20-8-1962 519 97 2883 N2L 2J4 
Adding: Johana Cooper F 7-7-1987 519 711 3096 N2L 8W3 
Adding: Lyric Gonzalez F 3-9-1977 519 628 4548 N2L 1L6 
Adding: Jamie Kline M 26-6-1965 519 803 2196 N2L 2J5 
Adding: Micaela Spencer F 8-3-1970 519 401 140 N2L 5B5 
Adding: Mariam Huang F 3-12-1974 519 63 2670 N2L 7P3 
Adding: Maximillian Rye M 17-6-1974 519 861 6076 N2L 4U6 
Adding: Jamel Ashford M 16-2-1965 519 161 3474 N2L 2J5 
Adding: Jeanette Zagorinskay F 15-2-1960 519 175 6932 N2L 1A6 
Adding: Mateo Kochuokova M 17-11-1962 519 690 6127 N2L 5P7 
Adding: Malcolm Jan M 28-6-1966 519 604 1444 N2L 1L5 
Adding: Jaylin Chien F 20-7-1975 519 804 1780 N2L 5U4 
Adding: Maria Rosen F 1-6-1985 519 594 7816 N2L 8S8 
Adding: Maia Weller F 1-11-1982 519 325 8927 N2L 8J3 
Adding: Nestor Baker M 10-7-1981 519 143 4102 N2L 4R5 
Adding: Adam Ng M 12-4-1981 519 131 5029 N2L 6F6 
Adding: Mikayla Chemerkin F 20-3-1972 519 186 1761 N2L 8F1 
Adding: Alvina Olds M 2-11-1977 519 638 8154 N2L 0B3 
Adding: Lyric Wickham F 5-7-1969 519 81 656 N2L 6N9 
Adding: Miles Khong M 4-2-1974 519 306 4953 N2L 8G6 
Adding: Johanna Cooper F 22-4-1975 519 405 7531 N2L 9O4 
Adding: Jazmyn Olevsky F 16-5-1984 519 563 3902 N2L 5O2 
Adding: Kamryn Baker F 22-12-1975 519 364 6323 N2L 5L3 
Adding: Courtney Wickliff F 7-7-1969 519 80 5559 N2L 2F3 
Adding: China Miland M 2-1-1967 519 858 3886 N2L 6B9 
Adding: Addison Khong M 21-2-1974 519 860 6186 N2L 1Q3 
Adding: Bernardo Shimkus M 18-12-1994 519 618 7948 N2L 3B7 
Adding: Miah Raskolnikov F 9-9-1987 519 842 8326 N2L 1Y8 
Adding: Destin Koikov M 10-12-1967 519 263 2827 N2L 4M5 
Adding: Dylan Danielson F 7-6-1979 519 566 5466 N2L 5W4 
Adding: Jenifer Cooper F 24-7-1961 519 336 7886 N2L 4W6 
Adding: Jeremy Pierpont M 24-9-1973 519 633 4837 N2L 1Y4 
Adding: Margarita Huang F 18-3-1969 519 362 8625 N2L 2N6 
Adding: Dalia Ho F 4-3-1988 519 882 5965 N2L 6E1 
Adding: Heath Ralph M 16-11-1964 519 902 1079 N2L 7E9 
Adding: Alanis Whiting F 28-7-1970 519 169 2439 N2L 6I9 
Adding: Amparo Hanway M 27-9-1984 519 154 3289 N2L 9B3 
Adding: Nayeli Seligmann F 10-5-1988 519 870 9043 N2L 9R9 
Adding: Devonte Golden M 2-10-1970 519 901 3481 N2L 8Z1 
Adding: Mistie Linwood M 2-12-1997 519 877 1547 N2L 8B5 
Adding: Maleah Thomas F 18-8-1979 519 394 1400 N2L 8W5 
Adding: Jaylyn Wennermark F 12-3-1969 519 603 6553 N2L 5U5 
Adding: Judith Donkova F 19-12-1963 519 352 2480 N2L 3U2 
Adding: Lakeisha Raley M 3-7-1962 519 285 2343 N2L 3B9 
Adding: Jaylin Salisbury F 10-1-1964 519 70 2773 N2L 8U6 
Adding: Lucas Gomez M 21-10-1969 519 780 4874 N2L 4F1 
Adding: Joelle Gan F 10-1-1963 519 306 7069 N2L 7W8 
Adding: Jessica Theodoric F 1-11-1975 519 728 5616 N2L 4P2 
Adding: Isaac Cutting M 15-2-1970 519 263 2571 N2L 2U4 
Adding: Lukas Eling M 7-4-1967 519 738 6329 N2L 1V6 
Adding: Jamal Bauer M 18-2-1969 519 260 5159 N2L 6N9 
